foodatlas_id	chebi	cdno
e44292	['main group molecular entity', 'polyatomic entity']	['others']
e44293	['main group molecular entity', 'polyatomic entity']	['others']
e44294	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44295	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44296	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44297	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44298	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44299	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44300	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44301	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44302	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44303	['main group molecular entity', 'polyatomic entity']	['others']
e44304	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44305	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44306	['main group molecular entity', 'polyatomic entity']	['others']
e44307	['main group molecular entity', 'polyatomic entity']	['others']
e44308	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44309	['main group molecular entity', 'polyatomic entity']	['others']
e44310	['main group molecular entity', 'polyatomic entity']	['others']
e44311	['main group molecular entity', 'polyatomic entity']	['others']
e44312	['main group molecular entity', 'polyatomic entity']	['others']
e44313	['main group molecular entity', 'polyatomic entity']	['others']
e44314	['main group molecular entity', 'polyatomic entity']	['others']
e44315	['main group molecular entity', 'polyatomic entity']	['others']
e44316	['main group molecular entity', 'polyatomic entity']	['others']
e44317	['main group molecular entity', 'polyatomic entity']	['others']
e44318	['main group molecular entity', 'polyatomic entity']	['others']
e44319	['main group molecular entity', 'polyatomic entity']	['others']
e44320	['main group molecular entity', 'polyatomic entity']	['others']
e44321	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44322	['main group molecular entity', 'polyatomic entity']	['others']
e44323	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44324	['main group molecular entity', 'ion']	['others']
e44325	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44326	['main group molecular entity', 'ion']	['others']
e44327	['main group molecular entity', 'ion']	['others']
e44328	['main group molecular entity', 'ion']	['others']
e44329	['main group molecular entity', 'polyatomic entity']	['others']
e44330	['main group molecular entity', 'ion']	['others']
e44331	['main group molecular entity', 'ion']	['others']
e44332	['main group molecular entity', 'polyatomic entity']	['others']
e44333	['main group molecular entity', 'ion']	['others']
e44334	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44335	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44336	['main group molecular entity', 'ion']	['others']
e44337	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44338	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44339	['main group molecular entity', 'polyatomic entity']	['others']
e44340	['main group molecular entity', 'ion']	['others']
e44341	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44342	['main group molecular entity', 'polyatomic entity']	['others']
e44343	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44344	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44345	['transition element molecular entity', 'polyatomic entity']	['others']
e44346	['main group molecular entity']	['others']
e44347	['main group molecular entity', 'polyatomic entity']	['others']
e44348	['main group molecular entity']	['others']
e44349	['main group molecular entity', 'polyatomic entity']	['others']
e44350	['main group molecular entity']	['others']
e44351	['main group molecular entity', 'polyatomic entity']	['others']
e44352	['main group molecular entity', 'ion']	['others']
e44353	['main group molecular entity', 'ion']	['others']
e44354	['main group molecular entity', 'ion']	['others']
e44355	['main group molecular entity', 'polyatomic entity']	['others']
e44356	['main group molecular entity', 'polyatomic entity']	['others']
e44357	['main group molecular entity', 'polyatomic entity']	['others']
e44358	['main group molecular entity', 'polyatomic entity']	['others']
e44359	['main group molecular entity', 'ion']	['others']
e44360	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44361	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44362	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44363	['main group molecular entity', 'polyatomic entity']	['others']
e44364	['main group molecular entity', 'polyatomic entity']	['others']
e44365	['main group molecular entity', 'ion']	['others']
e44366	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44367	['main group molecular entity', 'polyatomic entity']	['others']
e44368	['main group molecular entity', 'polyatomic entity']	['others']
e44369	['main group molecular entity', 'polyatomic entity']	['others']
e44370	['main group molecular entity', 'polyatomic entity']	['others']
e44371	['main group molecular entity', 'polyatomic entity']	['others']
e44372	['main group molecular entity', 'polyatomic entity']	['others']
e44373	['main group molecular entity', 'polyatomic entity']	['others']
e44374	['main group molecular entity', 'polyatomic entity']	['others']
e44375	['main group molecular entity', 'ion']	['others']
e44376	['main group molecular entity', 'polyatomic entity']	['others']
e44377	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44378	['main group molecular entity', 'polyatomic entity']	['others']
e44379	['main group molecular entity', 'polyatomic entity']	['others']
e44380	['main group molecular entity', 'polyatomic entity']	['others']
e44381	['main group molecular entity', 'ion']	['others']
e44382	['main group molecular entity', 'polyatomic entity']	['others']
e44383	['main group molecular entity', 'polyatomic entity']	['others']
e44384	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44385	['main group molecular entity', 'polyatomic entity']	['others']
e44386	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44387	['main group molecular entity', 'polyatomic entity']	['others']
e44388	['main group molecular entity', 'polyatomic entity']	['others']
e44389	['main group molecular entity', 'ion']	['others']
e44390	['main group molecular entity', 'polyatomic entity']	['others']
e44391	['main group molecular entity', 'polyatomic entity']	['others']
e44392	['main group molecular entity']	['others']
e44393	['main group molecular entity', 'ion']	['others']
e44394	['main group molecular entity', 'polyatomic entity']	['others']
e44395	['main group molecular entity', 'ion']	['others']
e44396	['main group molecular entity', 'ion']	['others']
e44397	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44398	['main group molecular entity']	['others']
e44399	['main group molecular entity', 'polyatomic entity']	['others']
e44400	['main group molecular entity', 'polyatomic entity']	['others']
e44401	['main group molecular entity', 'polyatomic entity']	['others']
e44402	['main group molecular entity', 'polyatomic entity']	['others']
e44403	['main group molecular entity', 'polyatomic entity']	['others']
e44404	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44405	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44406	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44407	['main group molecular entity', 'ion']	['others']
e44408	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44409	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44410	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44411	['main group molecular entity', 'ion']	['others']
e44412	['main group molecular entity', 'ion']	['others']
e44413	['main group molecular entity', 'ion']	['others']
e44414	['main group molecular entity', 'polyatomic entity']	['others']
e44415	['main group molecular entity', 'polyatomic entity']	['others']
e44416	['main group molecular entity', 'polyatomic entity']	['others']
e44417	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44418	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44419	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44420	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44421	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44422	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44423	['main group molecular entity', 'polyatomic entity']	['others']
e44424	['main group molecular entity', 'ion']	['others']
e44425	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e44426	['main group molecular entity', 'polyatomic entity']	['others']
e44427	['main group molecular entity', 'polyatomic entity']	['others']
e44428	['main group molecular entity', 'ion']	['others']
e44429	['main group molecular entity', 'polyatomic entity']	['others']
e44430	['main group molecular entity', 'ion']	['others']
e44431	['main group molecular entity', 'polyatomic entity']	['others']
e44432	['main group molecular entity', 'polyatomic entity']	['others']
e44433	['main group molecular entity', 'polyatomic entity']	['others']
e44434	['main group molecular entity', 'polyatomic entity']	['others']
