foodatlas_id	head_id	relationship_id	tail_id	metadata_ids
t684	e4473	r1	e204013	['mc702']
t685	e4473	r1	e204015	['mc703']
t686	e4473	r1	e204019	['mc704']
t687	e4473	r1	e204020	['mc705']
t688	e4473	r1	e63177	['mc10132', 'mc706']
t689	e4473	r1	e63271	['mc10096', 'mc758', 'mc707', 'mc10095']
t690	e4473	r1	e203903	['mc708', 'mc10109']
t691	e4473	r1	e203826	['mc709', 'mc10126']
t692	e4473	r1	e203906	['mc10136', 'mc710']
t693	e4473	r1	e203957	['mc711']
t694	e4473	r1	e64216	['mc712']
t695	e4473	r1	e13037	['mc10111', 'mc713']
t696	e4473	r1	e60839	['mc714', 'mc10101']
t697	e4473	r1	e14120	['mc715']
t698	e4473	r1	e203899	['mc716', 'mc10134']
t699	e4473	r1	e203948	['mc717']
t700	e4473	r1	e60390	['mc718', 'mc10141']
t701	e4473	r1	e61980	['mc719', 'mc10114']
t702	e4473	r1	e203927	['mc720']
t703	e4473	r1	e63842	['mc721', 'mc10121']
t704	e4473	r1	e61149	['mc10104', 'mc722']
t705	e4473	r1	e203961	['mc723']
t706	e4473	r1	e203829	['mc724', 'mc10127']
t707	e4473	r1	e203913	['mc725']
t708	e4473	r1	e63807	['mc10113', 'mc726']
t709	e4473	r1	e63841	['mc727', 'mc10116']
t710	e4473	r1	e204004	['mc728']
t711	e4473	r1	e62146	['mc729']
t712	e4473	r1	e57863	['mc10144', 'mc731']
t713	e4473	r1	e203917	['mc732']
t714	e4473	r1	e203933	['mc733']
t715	e4473	r1	e203874	['mc734']
t716	e4473	r1	e203939	['mc735']
t717	e4473	r1	e203916	['mc736']
t718	e4473	r1	e203950	['mc737']
t719	e4473	r1	e203822	['mc738', 'mc10097']
t720	e4473	r1	e203901	['mc10135', 'mc739']
t721	e4473	r1	e13197	['mc10137', 'mc740']
t722	e4473	r1	e203930	['mc741']
t723	e4473	r1	e204018	['mc742']
t724	e4473	r1	e63844	['mc10122', 'mc743']
t725	e4473	r1	e203932	['mc744']
t726	e4473	r1	e65334	['mc745', 'mc10106']
t727	e4473	r1	e203912	['mc746']
t728	e4473	r1	e63558	['mc10133', 'mc747']
t729	e4473	r1	e64386	['mc748', 'mc10102']
t730	e4473	r1	e203900	['mc749', 'mc10119']
t731	e4473	r1	e203876	['mc750']
t732	e4473	r1	e203956	['mc751']
t733	e4473	r1	e203944	['mc752']
t734	e4473	r1	e203986	['mc753']
t735	e4473	r1	e203918	['mc754']
t736	e4473	r1	e203902	['mc755', 'mc10129']
t737	e4473	r1	e204017	['mc756']
t738	e4473	r1	e203993	['mc757']
t739	e4473	r1	e65064	['mc759']
t740	e4473	r1	e61406	['mc10131', 'mc760']
t741	e4473	r1	e65101	['mc761']
t742	e4473	r1	e203987	['mc762']
t743	e4473	r1	e63840	['mc10117', 'mc763']
t744	e4473	r1	e64214	['mc764']
t745	e4473	r1	e64215	['mc765']
t746	e4473	r1	e57866	['mc766']
t747	e4473	r1	e203911	['mc767']
t748	e4473	r1	e61782	['mc768']
t749	e4473	r1	e203920	['mc769']
t750	e4473	r1	e204005	['mc770']
t751	e4473	r1	e203875	['mc771']
t752	e4473	r1	e203877	['mc772']
t753	e4473	r1	e203926	['mc773']
t754	e4473	r1	e62037	['mc774', 'mc786', 'mc10130']
t755	e4473	r1	e203907	['mc775']
t756	e4473	r1	e61340	['mc776', 'mc10118']
t757	e4473	r1	e203988	['mc777']
t758	e4473	r1	e65100	['mc778']
t759	e4473	r1	e203991	['mc779']
t760	e4473	r1	e12830	['mc10128', 'mc780']
t761	e4473	r1	e203941	['mc10138', 'mc781']
t762	e4473	r1	e12449	['mc10125', 'mc782']
t763	e4473	r1	e59722	['mc10140', 'mc783']
t764	e4473	r1	e203928	['mc784']
t765	e4473	r1	e145168	['mc785']
t766	e4473	r1	e204021	['mc787']
t767	e4473	r1	e203962	['mc788']
t768	e4473	r1	e204011	['mc789']
t769	e4473	r1	e203942	['mc10105', 'mc790']
t770	e4473	r1	e203931	['mc791']
t771	e4473	r1	e203832	['mc10099', 'mc792']
t772	e4643	r1	e61149	['mc793']
t773	e4643	r1	e63804	['mc794']
t774	e4643	r1	e203939	['mc795']
t775	e4643	r1	e60254	['mc796']
t776	e4643	r1	e203877	['mc797']
t777	e4643	r1	e145168	['mc798']
t778	e4643	r1	e203961	['mc799']
t779	e4643	r1	e204011	['mc800']
t780	e4643	r1	e12449	['mc801']
t781	e4643	r1	e203899	['mc802']
t782	e4643	r1	e63807	['mc803']
t783	e4643	r1	e204019	['mc804']
t784	e4643	r1	e203901	['mc805']
t785	e4643	r1	e203987	['mc806']
t786	e4643	r1	e203907	['mc807']
t787	e4643	r1	e65100	['mc808']
t788	e4643	r1	e13037	['mc809']
t789	e4643	r1	e203906	['mc810']
t790	e4643	r1	e203943	['mc811']
t791	e4643	r1	e62037	['mc831', 'mc812']
t792	e4643	r1	e59701	['mc813', 'mc857']
t793	e4643	r1	e63558	['mc814']
t794	e4643	r1	e204020	['mc815']
t795	e4643	r1	e204007	['mc816']
t796	e4643	r1	e203927	['mc817']
t797	e4643	r1	e61340	['mc818']
t798	e4643	r1	e62146	['mc819']
t799	e4643	r1	e14561	['mc820']
t800	e4643	r1	e61756	['mc821']
t801	e4643	r1	e64213	['mc822']
t802	e4643	r1	e57867	['mc823']
t803	e4643	r1	e203930	['mc824']
t804	e4643	r1	e203904	['mc825']
t805	e4643	r1	e204013	['mc826']
t806	e4643	r1	e65334	['mc827']
t807	e4643	r1	e204004	['mc828']
t808	e4643	r1	e203852	['mc829']
t809	e4643	r1	e203902	['mc830']
t810	e4643	r1	e11965	['mc832']
t811	e4643	r1	e65064	['mc833']
t812	e4643	r1	e36490	['mc834']
t813	e4643	r1	e203960	['mc835']
t814	e4643	r1	e203962	['mc836']
t815	e4643	r1	e203941	['mc837']
t816	e4643	r1	e203903	['mc838']
t817	e4643	r1	e203874	['mc839']
t818	e4643	r1	e64386	['mc840']
t819	e4643	r1	e12830	['mc841']
t820	e4643	r1	e10897	['mc842']
t821	e4643	r1	e203912	['mc843']
t822	e4643	r1	e203826	['mc844']
t823	e4643	r1	e203956	['mc845']
t824	e4643	r1	e203931	['mc846']
t825	e4643	r1	e61406	['mc847']
t826	e4643	r1	e203993	['mc848']
t827	e4643	r1	e13197	['mc849']
t828	e4643	r1	e203905	['mc850']
t829	e4643	r1	e61640	['mc851']
t830	e4643	r1	e12707	['mc885', 'mc852']
t831	e4643	r1	e204018	['mc853']
t832	e4643	r1	e64214	['mc854']
t833	e4643	r1	e203913	['mc855']
t834	e4643	r1	e203876	['mc856']
t835	e4643	r1	e203950	['mc858']
t836	e4643	r1	e203918	['mc859']
t837	e4643	r1	e59722	['mc860']
t838	e4643	r1	e60839	['mc861']
t839	e4643	r1	e203957	['mc862']
t840	e4643	r1	e203942	['mc863']
t841	e4643	r1	e203933	['mc864']
t842	e4643	r1	e64215	['mc865']
t843	e4643	r1	e63271	['mc866']
t844	e4643	r1	e204017	['mc867']
t845	e4643	r1	e57863	['mc868']
t846	e4643	r1	e203988	['mc869']
t847	e4643	r1	e203938	['mc870']
t848	e4643	r1	e204015	['mc871']
t849	e4643	r1	e203940	['mc872']
t850	e4643	r1	e203948	['mc873']
t851	e4643	r1	e60390	['mc874']
t852	e4643	r1	e203986	['mc875']
t853	e4643	r1	e203926	['mc876']
t854	e4643	r1	e203944	['mc877']
t855	e4643	r1	e203822	['mc878']
t856	e4643	r1	e61782	['mc879']
t857	e4643	r1	e203824	['mc880']
t858	e4643	r1	e203829	['mc881']
t859	e4643	r1	e203920	['mc882']
t860	e4643	r1	e203875	['mc883']
t861	e4643	r1	e63842	['mc884']
t862	e4643	r1	e63844	['mc886']
t863	e4643	r1	e13788	['mc887']
t864	e4643	r1	e63841	['mc888']
t865	e4643	r1	e15875	['mc889']
t866	e4643	r1	e34198	['mc890']
t867	e4643	r1	e61980	['mc891']
t868	e4643	r1	e203911	['mc892']
t869	e4643	r1	e203917	['mc893']
t870	e4643	r1	e203928	['mc894']
t871	e4643	r1	e64216	['mc895']
t872	e4643	r1	e63305	['mc896']
t873	e4643	r1	e203932	['mc897']
t874	e4643	r1	e14120	['mc898']
t875	e4643	r1	e62045	['mc899']
t876	e4643	r1	e203831	['mc900']
t877	e4643	r1	e203900	['mc901']
t878	e4643	r1	e63840	['mc902']
t879	e4643	r1	e204021	['mc903']
t880	e4643	r1	e203916	['mc904']
t881	e4643	r1	e204005	['mc905']
t882	e4643	r1	e63177	['mc906']
t883	e4643	r1	e65101	['mc907']
t884	e4643	r1	e203832	['mc908']
t885	e1391	r1	e203826	['mc909']
t886	e1391	r1	e65100	['mc910']
t887	e1391	r1	e57863	['mc911']
t888	e1391	r1	e64215	['mc912']
t889	e1391	r1	e61980	['mc913']
t890	e1391	r1	e61340	['mc914']
t891	e1391	r1	e66290	['mc915']
t892	e1391	r1	e64216	['mc916']
t893	e1391	r1	e63177	['mc917']
t894	e1391	r1	e57866	['mc918']
t895	e1391	r1	e203824	['mc919']
t896	e1391	r1	e63841	['mc920']
t897	e1391	r1	e203831	['mc921']
t898	e1391	r1	e203822	['mc922']
t899	e1391	r1	e65064	['mc923']
t900	e1391	r1	e13197	['mc924']
t901	e1391	r1	e63840	['mc925']
t902	e1391	r1	e203837	['mc926']
t903	e1391	r1	e63844	['mc927']
t904	e1391	r1	e62146	['mc928']
t905	e1391	r1	e62037	['mc929']
t906	e1391	r1	e61756	['mc930']
t907	e1391	r1	e63807	['mc931']
t908	e1391	r1	e203829	['mc932']
t909	e1391	r1	e10897	['mc933']
t910	e1391	r1	e13788	['mc934']
t911	e1391	r1	e65101	['mc935']
t912	e1391	r1	e60839	['mc936']
t913	e1391	r1	e12449	['mc937']
t914	e1391	r1	e203821	['mc938']
t915	e1391	r1	e63804	['mc939']
t916	e1391	r1	e63558	['mc940']
t917	e1391	r1	e64213	['mc941']
t918	e1391	r1	e61406	['mc942']
t919	e1391	r1	e59722	['mc943']
t920	e1391	r1	e61149	['mc944']
t921	e1391	r1	e64386	['mc945']
t922	e1391	r1	e64214	['mc946']
t923	e1391	r1	e63842	['mc947']
t924	e1391	r1	e203832	['mc948']
t925	e3980	r1	e203831	['mc949']
t926	e3980	r1	e10897	['mc950']
t927	e3980	r1	e62988	['mc951']
t928	e3980	r1	e203829	['mc952']
t929	e3980	r1	e203821	['mc953']
t930	e3980	r1	e10506	['mc954']
t931	e3980	r1	e57863	['mc955']
t932	e3980	r1	e203830	['mc956']
t933	e3980	r1	e14561	['mc957']
t934	e3980	r1	e62037	['mc958']
t935	e3980	r1	e63790	['mc959']
t936	e3980	r1	e13197	['mc960']
t937	e3980	r1	e203822	['mc961']
t938	e3980	r1	e65064	['mc962']
t939	e3980	r1	e59722	['mc963']
t940	e3980	r1	e61149	['mc964']
t941	e3980	r1	e12449	['mc965']
t942	e3980	r1	e63271	['mc966']
t943	e3980	r1	e61842	['mc967']
t944	e3980	r1	e57866	['mc968']
t945	e3980	r1	e61406	['mc969']
t946	e3980	r1	e63840	['mc970']
t947	e3980	r1	e60674	['mc971']
t948	e3980	r1	e203826	['mc972']
t949	e3980	r1	e62188	['mc973']
t950	e3980	r1	e10613	['mc974']
t951	e3980	r1	e63007	['mc975']
t952	e3980	r1	e60839	['mc976', 'mc982']
t953	e3980	r1	e63558	['mc977']
t954	e3980	r1	e10609	['mc978']
t955	e3980	r1	e203823	['mc979']
t956	e3980	r1	e61980	['mc980']
t957	e3980	r1	e63842	['mc981']
t958	e3980	r1	e203852	['mc983']
t959	e3980	r1	e14120	['mc984']
t960	e3980	r1	e62625	['mc985']
t961	e3980	r1	e63305	['mc986']
t962	e3980	r1	e59772	['mc987']
t963	e3980	r1	e63177	['mc988']
t964	e3980	r1	e10517	['mc989']
t965	e3980	r1	e10509	['mc990']
t966	e3980	r1	e61756	['mc991']
t967	e3980	r1	e62887	['mc992']
t968	e3980	r1	e203824	['mc993']
t969	e3980	r1	e66290	['mc994']
t970	e3980	r1	e63807	['mc995']
t971	e3980	r1	e63804	['mc996']
t972	e3980	r1	e60254	['mc997']
t973	e3980	r1	e62045	['mc998']
t974	e3980	r1	e10502	['mc999']
t975	e3980	r1	e63844	['mc1000']
t976	e3980	r1	e63841	['mc1001']
t977	e3980	r1	e62147	['mc1002']
t978	e3980	r1	e59703	['mc1003']
t979	e3980	r1	e11455	['mc1004']
t980	e3980	r1	e61340	['mc1005']
t981	e3980	r1	e64386	['mc1006']
t982	e3980	r1	e34198	['mc1007']
t983	e3980	r1	e61640	['mc1008']
t984	e3980	r1	e60977	['mc1009']
t985	e3980	r1	e203832	['mc1010']
t986	e1393	r1	e14120	['mc1011']
t987	e1393	r1	e62988	['mc1012']
t988	e1393	r1	e203941	['mc1013']
t989	e1393	r1	e203901	['mc1014']
t990	e1393	r1	e63271	['mc1095', 'mc1015']
t991	e1393	r1	e203916	['mc1016']
t992	e1393	r1	e203928	['mc1017']
t993	e1393	r1	e60839	['mc1018', 'mc1081']
t994	e1393	r1	e204009	['mc1019']
t995	e1393	r1	e203957	['mc1020']
t996	e1393	r1	e204005	['mc1021']
t997	e1393	r1	e203927	['mc1022']
t998	e1393	r1	e203993	['mc1023']
t999	e1393	r1	e61980	['mc1024']
t1000	e1393	r1	e13037	['mc1025']
t1001	e1393	r1	e203900	['mc1026']
t1002	e1393	r1	e63844	['mc1027']
t1003	e1393	r1	e204013	['mc1028']
t1004	e1393	r1	e203960	['mc1029']
t1005	e1393	r1	e64214	['mc1030']
t1006	e1393	r1	e65064	['mc1031']
t1007	e1393	r1	e203930	['mc1032']
t1008	e1393	r1	e203918	['mc1033']
t1009	e1393	r1	e203831	['mc1034']
t1010	e1393	r1	e63841	['mc1035']
t1011	e1393	r1	e203948	['mc1036']
t1012	e1393	r1	e203962	['mc1037']
t1013	e1393	r1	e203829	['mc1038']
t1014	e1393	r1	e63804	['mc1039']
t1015	e1393	r1	e203912	['mc1040']
t1016	e1393	r1	e203988	['mc1041']
t1017	e1393	r1	e203950	['mc1042']
t1018	e1393	r1	e203956	['mc1043']
t1019	e1393	r1	e203939	['mc1044']
t1020	e1393	r1	e61782	['mc1045']
t1021	e1393	r1	e203907	['mc1046']
t1022	e1393	r1	e59722	['mc1047']
t1023	e1393	r1	e203906	['mc1048']
t1024	e1393	r1	e203942	['mc1049']
t1025	e1393	r1	e62037	['mc1118', 'mc1050']
t1026	e1393	r1	e203938	['mc1051']
t1027	e1393	r1	e203876	['mc1052']
t1028	e1393	r1	e203986	['mc1053']
t1029	e1393	r1	e203958	['mc1054']
t1030	e1393	r1	e203961	['mc1055']
t1031	e1393	r1	e203875	['mc1056']
t1032	e1393	r1	e204014	['mc1057']
t1033	e1393	r1	e204019	['mc1058']
t1034	e1393	r1	e204017	['mc1059']
t1035	e1393	r1	e203943	['mc1060']
t1036	e1393	r1	e12449	['mc1061']
t1037	e1393	r1	e57866	['mc1062']
t1038	e1393	r1	e203821	['mc1063']
t1039	e1393	r1	e59701	['mc1111', 'mc1064']
t1040	e1393	r1	e64386	['mc1065']
t1041	e1393	r1	e14561	['mc1066']
t1042	e1393	r1	e57863	['mc1067']
t1043	e1393	r1	e203932	['mc1068']
t1044	e1393	r1	e65100	['mc1069']
t1045	e1393	r1	e203874	['mc1070']
t1046	e1393	r1	e61756	['mc1071']
t1047	e1393	r1	e203899	['mc1072']
t1048	e1393	r1	e203933	['mc1073']
t1049	e1393	r1	e203996	['mc1074']
t1050	e1393	r1	e204007	['mc1075']
t1051	e1393	r1	e203824	['mc1076']
t1052	e1393	r1	e63305	['mc1077']
t1053	e1393	r1	e145168	['mc1078']
t1054	e1393	r1	e203940	['mc1079']
t1055	e1393	r1	e63807	['mc1080']
t1056	e1393	r1	e203931	['mc1082']
t1057	e1393	r1	e34198	['mc1083']
t1058	e1393	r1	e65101	['mc1084']
t1059	e1393	r1	e204021	['mc1085']
t1060	e1393	r1	e203877	['mc1086']
t1061	e1393	r1	e203902	['mc1087']
t1062	e1393	r1	e62045	['mc1088']
t1063	e1393	r1	e203911	['mc1089']
t1064	e1393	r1	e204018	['mc1090']
t1065	e1393	r1	e203913	['mc1091']
t1066	e1393	r1	e62146	['mc1092']
t1067	e1393	r1	e203904	['mc1093']
t1068	e1393	r1	e61149	['mc1094']
t1069	e1393	r1	e203926	['mc1096']
t1070	e1393	r1	e203905	['mc1097']
t1071	e1393	r1	e63558	['mc1098']
t1072	e1393	r1	e10897	['mc1099']
t1073	e1393	r1	e13197	['mc1100']
t1074	e1393	r1	e64215	['mc1101']
t1075	e1393	r1	e204004	['mc1102']
t1076	e1393	r1	e13788	['mc1103']
t1077	e1393	r1	e61406	['mc1104']
t1078	e1393	r1	e204020	['mc1105']
t1079	e1393	r1	e203903	['mc1106']
t1080	e1393	r1	e61340	['mc1107']
t1081	e1393	r1	e203920	['mc1108']
t1082	e1393	r1	e204011	['mc1109']
t1083	e1393	r1	e63840	['mc1110']
t1084	e1393	r1	e63177	['mc1112']
t1085	e1393	r1	e66290	['mc1113']
t1086	e1393	r1	e64216	['mc1114']
t1087	e1393	r1	e60254	['mc1115']
t1088	e1393	r1	e64213	['mc1116']
t1089	e1393	r1	e11965	['mc1117']
t1090	e1393	r1	e203944	['mc1119']
t1091	e1393	r1	e63842	['mc1120']
t1092	e1393	r1	e12830	['mc1121']
t1093	e1393	r1	e203987	['mc1122']
t1094	e1393	r1	e203826	['mc1123']
t1095	e1393	r1	e203852	['mc1124']
t1096	e1393	r1	e203822	['mc1125']
t1097	e1393	r1	e204015	['mc1126']
t1098	e1393	r1	e61640	['mc1127']
t1099	e1393	r1	e203832	['mc1128']
t1100	e10247	r1	e203950	['mc1129']
t1101	e10247	r1	e203831	['mc1130']
t1102	e10247	r1	e203901	['mc1131']
t1103	e10247	r1	e61340	['mc1132']
t1104	e10247	r1	e203961	['mc1133']
t1105	e10247	r1	e62037	['mc1149', 'mc1134']
t1106	e10247	r1	e203940	['mc1135']
t1107	e10247	r1	e204017	['mc1136']
t1108	e10247	r1	e203938	['mc1137']
t1109	e10247	r1	e11965	['mc1138']
t1110	e10247	r1	e203943	['mc1139']
t1111	e10247	r1	e203911	['mc1140']
t1112	e10247	r1	e61980	['mc1141']
t1113	e10247	r1	e63558	['mc1142']
t1114	e10247	r1	e145168	['mc1143']
t1115	e10247	r1	e203956	['mc1144']
t1116	e10247	r1	e203926	['mc1145']
t1117	e10247	r1	e204005	['mc1146']
t1118	e10247	r1	e203918	['mc1147']
t1119	e10247	r1	e204021	['mc1148']
t1120	e10247	r1	e12830	['mc1150']
t1121	e10247	r1	e203906	['mc1151']
t1122	e10247	r1	e64386	['mc1152']
t1123	e10247	r1	e203927	['mc1153']
t1124	e10247	r1	e204007	['mc1154']
t1125	e10247	r1	e61406	['mc1155']
t1126	e10247	r1	e13197	['mc1156']
t1127	e10247	r1	e204015	['mc1157']
t1128	e10247	r1	e203988	['mc1158']
t1129	e10247	r1	e63807	['mc1159']
t1130	e10247	r1	e63842	['mc1160']
t1131	e10247	r1	e203917	['mc1161']
t1132	e10247	r1	e13037	['mc1162']
t1133	e10247	r1	e60839	['mc1200', 'mc1163']
t1134	e10247	r1	e57863	['mc1164']
t1135	e10247	r1	e203987	['mc1165']
t1136	e10247	r1	e34198	['mc1166']
t1137	e10247	r1	e203904	['mc1167']
t1138	e10247	r1	e203913	['mc1168']
t1139	e10247	r1	e203962	['mc1169']
t1140	e10247	r1	e203822	['mc1170']
t1141	e10247	r1	e62988	['mc1171']
t1142	e10247	r1	e203902	['mc1172']
t1143	e10247	r1	e203957	['mc1173']
t1144	e10247	r1	e203821	['mc1174']
t1145	e10247	r1	e204018	['mc1175']
t1146	e10247	r1	e203933	['mc1176']
t1147	e10247	r1	e203939	['mc1177']
t1148	e10247	r1	e203916	['mc1178']
t1149	e10247	r1	e203931	['mc1179']
t1150	e10247	r1	e203986	['mc1180']
t1151	e10247	r1	e61149	['mc1181']
t1152	e10247	r1	e65064	['mc1182']
t1153	e10247	r1	e204020	['mc1183']
t1154	e10247	r1	e203899	['mc1184']
t1155	e10247	r1	e203905	['mc1185']
t1156	e10247	r1	e12449	['mc1186']
t1157	e10247	r1	e203900	['mc1187']
t1158	e10247	r1	e63177	['mc1188']
t1159	e10247	r1	e63844	['mc1189']
t1160	e10247	r1	e61756	['mc1190']
t1161	e10247	r1	e203944	['mc1191']
t1162	e10247	r1	e203826	['mc1192']
t1163	e10247	r1	e10897	['mc1193']
t1164	e10247	r1	e63804	['mc1194']
t1165	e10247	r1	e203928	['mc1195']
t1166	e10247	r1	e204013	['mc1196']
t1167	e10247	r1	e203903	['mc1197']
t1168	e10247	r1	e63841	['mc1198']
t1169	e10247	r1	e203920	['mc1199']
t1170	e10247	r1	e203829	['mc1201']
t1171	e10247	r1	e204019	['mc1202']
t1172	e10247	r1	e204011	['mc1203']
t1173	e10247	r1	e203824	['mc1204']
t1174	e10247	r1	e203948	['mc1205']
t1175	e10247	r1	e203907	['mc1206']
t1176	e10247	r1	e203932	['mc1207']
t1177	e10247	r1	e203912	['mc1208']
t1178	e10247	r1	e203930	['mc1209']
t1179	e10247	r1	e203993	['mc1210']
t1180	e10247	r1	e203960	['mc1211']
t1181	e10247	r1	e63840	['mc1212']
t1182	e10247	r1	e203941	['mc1213']
t1183	e10247	r1	e203942	['mc1214']
t1184	e10247	r1	e59722	['mc1215']
t1185	e10247	r1	e204004	['mc1216']
t1186	e10247	r1	e203832	['mc1217']
t1187	e8267	r1	e203824	['mc1218']
t1188	e8267	r1	e63271	['mc1219', 'mc1256']
t1189	e8267	r1	e203822	['mc1220']
t1190	e8267	r1	e14120	['mc1221']
t1191	e8267	r1	e60839	['mc1222']
t1192	e8267	r1	e62045	['mc1223']
t1193	e8267	r1	e63558	['mc1224']
t1194	e8267	r1	e203831	['mc1225']
t1195	e8267	r1	e203826	['mc1226']
t1196	e8267	r1	e62037	['mc1227']
t1197	e8267	r1	e61980	['mc1228']
t1198	e8267	r1	e65064	['mc1229']
t1199	e8267	r1	e63305	['mc1230']
t1200	e8267	r1	e63842	['mc1231']
t1201	e8267	r1	e65101	['mc1232']
t1202	e8267	r1	e59722	['mc1233']
t1203	e8267	r1	e63807	['mc1234']
t1204	e8267	r1	e13788	['mc1235']
t1205	e8267	r1	e63844	['mc1236']
t1206	e8267	r1	e64386	['mc1237']
t1207	e8267	r1	e61640	['mc1238']
t1208	e8267	r1	e57863	['mc1239']
t1209	e8267	r1	e10897	['mc1240']
t1210	e8267	r1	e63841	['mc1241']
t1211	e8267	r1	e64213	['mc1242']
t1212	e8267	r1	e63804	['mc1243']
t1213	e8267	r1	e61406	['mc1244']
t1214	e8267	r1	e63840	['mc1245']
t1215	e8267	r1	e64215	['mc1246']
t1216	e8267	r1	e62146	['mc1247']
t1217	e8267	r1	e12449	['mc1248']
t1218	e8267	r1	e61149	['mc1249']
t1219	e8267	r1	e65100	['mc1250']
t1220	e8267	r1	e61340	['mc1251']
t1221	e8267	r1	e60254	['mc1252']
t1222	e8267	r1	e66290	['mc1253']
t1223	e8267	r1	e57866	['mc1254']
t1224	e8267	r1	e64214	['mc1255']
t1225	e8267	r1	e203829	['mc1257']
t1226	e8267	r1	e13197	['mc1258']
t1227	e8267	r1	e61756	['mc1259']
t1228	e8267	r1	e203852	['mc1260']
t1229	e8267	r1	e64216	['mc1261']
t1230	e8267	r1	e14561	['mc1262']
t1231	e8267	r1	e63177	['mc1263']
t1232	e8267	r1	e203832	['mc1264']
t1233	e10248	r1	e62625	['mc1265']
t1234	e10248	r1	e10897	['mc1266']
t1235	e10248	r1	e203996	['mc1267']
t1236	e10248	r1	e204020	['mc1268']
t1237	e10248	r1	e63271	['mc1375', 'mc1269']
t1238	e10248	r1	e203852	['mc1270']
t1239	e10248	r1	e203906	['mc1271']
t1240	e10248	r1	e57863	['mc1272']
t1241	e10248	r1	e10509	['mc1273']
t1242	e10248	r1	e60839	['mc1324', 'mc1274']
t1243	e10248	r1	e203957	['mc1275']
t1244	e10248	r1	e62146	['mc1276']
t1245	e10248	r1	e203933	['mc1277']
t1246	e10248	r1	e204007	['mc1278']
t1247	e10248	r1	e13910	['mc1279']
t1248	e10248	r1	e62037	['mc1376', 'mc1280']
t1249	e10248	r1	e59772	['mc1281']
t1250	e10248	r1	e10502	['mc1282']
t1251	e10248	r1	e62188	['mc1283']
t1252	e10248	r1	e203961	['mc1284']
t1253	e10248	r1	e10517	['mc1285']
t1254	e10248	r1	e204015	['mc1286']
t1255	e10248	r1	e204013	['mc1287']
t1256	e10248	r1	e203902	['mc1288']
t1257	e10248	r1	e11455	['mc1289']
t1258	e10248	r1	e203962	['mc1290']
t1259	e10248	r1	e65100	['mc1291']
t1260	e10248	r1	e62147	['mc1292']
t1261	e10248	r1	e204018	['mc1293']
t1262	e10248	r1	e10609	['mc1294']
t1263	e10248	r1	e203907	['mc1295']
t1264	e10248	r1	e203905	['mc1296']
t1265	e10248	r1	e11965	['mc1297']
t1266	e10248	r1	e204019	['mc1298']
t1267	e10248	r1	e203822	['mc1299']
t1268	e10248	r1	e60977	['mc1300']
t1269	e10248	r1	e203941	['mc1301']
t1270	e10248	r1	e63007	['mc1302']
t1271	e10248	r1	e63790	['mc1303']
t1272	e10248	r1	e62887	['mc1304']
t1273	e10248	r1	e204021	['mc1305']
t1274	e10248	r1	e65064	['mc1306']
t1275	e10248	r1	e12449	['mc1307']
t1276	e10248	r1	e60674	['mc1308']
t1277	e10248	r1	e10613	['mc1309']
t1278	e10248	r1	e204017	['mc1310']
t1279	e10248	r1	e203917	['mc1311']
t1280	e10248	r1	e61842	['mc1312']
t1281	e10248	r1	e64213	['mc1313']
t1282	e10248	r1	e204011	['mc1314']
t1283	e10248	r1	e10506	['mc1315']
t1284	e10248	r1	e203931	['mc1316']
t1285	e10248	r1	e203940	['mc1317']
t1286	e10248	r1	e59703	['mc1318']
t1287	e10248	r1	e204005	['mc1319']
t1288	e10248	r1	e13037	['mc1320']
t1289	e10248	r1	e204004	['mc1321']
t1290	e10248	r1	e34198	['mc1322']
t1291	e10248	r1	e12830	['mc1323']
t1292	e10248	r1	e63841	['mc1325']
t1293	e10248	r1	e203920	['mc1326']
t1294	e10248	r1	e203913	['mc1327']
t1295	e10248	r1	e61340	['mc1328']
t1296	e10248	r1	e203824	['mc1329']
t1297	e10248	r1	e203956	['mc1330']
t1298	e10248	r1	e203826	['mc1331']
t1299	e10248	r1	e63844	['mc1332']
t1300	e10248	r1	e57866	['mc1333']
t1301	e10248	r1	e203901	['mc1334']
t1302	e10248	r1	e61640	['mc1335']
t1303	e10248	r1	e203900	['mc1336']
t1304	e10248	r1	e63807	['mc1337']
t1305	e10248	r1	e203944	['mc1338']
t1306	e10248	r1	e62045	['mc1339']
t1307	e10248	r1	e203928	['mc1340']
t1308	e10248	r1	e61406	['mc1341']
t1309	e10248	r1	e63842	['mc1342']
t1310	e10248	r1	e203993	['mc1343']
t1311	e10248	r1	e203991	['mc1344']
t1312	e10248	r1	e203938	['mc1345']
t1313	e10248	r1	e64386	['mc1346']
t1314	e10248	r1	e203930	['mc1347']
t1315	e10248	r1	e63804	['mc1348']
t1316	e10248	r1	e203927	['mc1349']
t1317	e10248	r1	e203899	['mc1350']
t1318	e10248	r1	e61756	['mc1351']
t1319	e10248	r1	e203932	['mc1352']
t1320	e10248	r1	e65101	['mc1353']
t1321	e10248	r1	e203911	['mc1354']
t1322	e10248	r1	e203986	['mc1355']
t1323	e10248	r1	e63558	['mc1356']
t1324	e10248	r1	e61149	['mc1357']
t1325	e10248	r1	e14561	['mc1358']
t1326	e10248	r1	e145168	['mc1359']
t1327	e10248	r1	e203918	['mc1360']
t1328	e10248	r1	e203829	['mc1361']
t1329	e10248	r1	e203916	['mc1362']
